process,nevents,seed
minbias,10000,59005547
minbias,10000,59005548
minbias,10000,59005549
minbias,10000,59005550
minbias,10000,59005551
minbias,10000,59005552
minbias,10000,59005553
minbias,10000,59005554
minbias,10000,59005555
minbias,10000,59005556
minbias,10000,59005557
minbias,10000,59005558
minbias,10000,59005559
minbias,10000,59005560
minbias,10000,59005561
minbias,10000,59005562
minbias,10000,59005563
minbias,10000,59005564
minbias,10000,59005565
minbias,10000,59005566
minbias,10000,59005567
minbias,10000,59005568
minbias,10000,59005569
minbias,10000,59005570
minbias,10000,59005571
minbias,10000,59005572
minbias,10000,59005573
minbias,10000,59005574
minbias,10000,59005575
minbias,10000,59005576
minbias,10000,59005577
minbias,10000,59005578
minbias,10000,59005579
minbias,10000,59005580
minbias,10000,59005581
minbias,10000,59005582
minbias,10000,59005583
minbias,10000,59005584
minbias,10000,59005585
minbias,10000,59005586
minbias,10000,59005587
minbias,10000,59005588
minbias,10000,59005589
minbias,10000,59005590
minbias,10000,59005591
minbias,10000,59005592
minbias,10000,59005593
minbias,10000,59005594
minbias,10000,59005595
minbias,10000,59005596
minbias,10000,59005597
minbias,10000,59005598
minbias,10000,59005599
minbias,10000,59005600
minbias,10000,59005601
minbias,10000,59005602
minbias,10000,59005603
minbias,10000,59005604
minbias,10000,59005605
minbias,10000,59005606
minbias,10000,59005607
minbias,10000,59005608
minbias,10000,59005609
minbias,10000,59005610
minbias,10000,59005611
minbias,10000,59005612
minbias,10000,59005613
minbias,10000,59005614
minbias,10000,59005615
minbias,10000,59005616
minbias,10000,59005617
minbias,10000,59005618
minbias,10000,59005619
minbias,10000,59005620
minbias,10000,59005621
minbias,10000,59005622
minbias,10000,59005623
minbias,10000,59005624
minbias,10000,59005625
minbias,10000,59005626
minbias,10000,59005627
minbias,10000,59005628
minbias,10000,59005629
minbias,10000,59005630
minbias,10000,59005631
minbias,10000,59005632
minbias,10000,59005633
minbias,10000,59005634
minbias,10000,59005635
minbias,10000,59005636
minbias,10000,59005637
minbias,10000,59005638
minbias,10000,59005639
minbias,10000,59005640
minbias,10000,59005641
minbias,10000,59005642
minbias,10000,59005643
minbias,10000,59005644
minbias,10000,59005645
minbias,10000,59005646
minbias,10000,59005647
minbias,10000,59005648
minbias,10000,59005649
minbias,10000,59005650
minbias,10000,59005651
minbias,10000,59005652
minbias,10000,59005653
minbias,10000,59005654
minbias,10000,59005655
minbias,10000,59005656
minbias,10000,59005657
minbias,10000,59005658
minbias,10000,59005659
minbias,10000,59005660
minbias,10000,59005661
minbias,10000,59005662
minbias,10000,59005663
minbias,10000,59005664
minbias,10000,59005665
minbias,10000,59005666
minbias,10000,59005667
minbias,10000,59005668
minbias,10000,59005669
minbias,10000,59005670
minbias,10000,59005671
minbias,10000,59005672
minbias,10000,59005673
minbias,10000,59005674
minbias,10000,59005675
minbias,10000,59005676
minbias,10000,59005677
minbias,10000,59005678
minbias,10000,59005679
minbias,10000,59005680
minbias,10000,59005681
minbias,10000,59005682
minbias,10000,59005683
minbias,10000,59005684
minbias,10000,59005685
minbias,10000,59005686
minbias,10000,59005687
minbias,10000,59005688
minbias,10000,59005689
minbias,10000,59005690
minbias,10000,59005691
minbias,10000,59005692
minbias,10000,59005693
minbias,10000,59005694
minbias,10000,59005695
minbias,10000,59005696
minbias,10000,59005697
minbias,10000,59005698
minbias,10000,59005699
minbias,10000,59005700
minbias,10000,59005701
minbias,10000,59005702
minbias,10000,59005703
minbias,10000,59005704
minbias,10000,59005705
minbias,10000,59005706
minbias,10000,59005707
minbias,10000,59005708
minbias,10000,59005709
minbias,10000,59005710
minbias,10000,59005711
minbias,10000,59005712
minbias,10000,59005713
minbias,10000,59005714
minbias,10000,59005715
minbias,10000,59005716
minbias,10000,59005717
minbias,10000,59005718
minbias,10000,59005719
minbias,10000,59005720
minbias,10000,59005721
minbias,10000,59005722
minbias,10000,59005723
minbias,10000,59005724
minbias,10000,59005725
minbias,10000,59005726
minbias,10000,59005727
minbias,10000,59005728
minbias,10000,59005729
minbias,10000,59005730
minbias,10000,59005731
minbias,10000,59005732
minbias,10000,59005733
minbias,10000,59005734
minbias,10000,59005735
minbias,10000,59005736
minbias,10000,59005737
minbias,10000,59005738
minbias,10000,59005739
minbias,10000,59005740
minbias,10000,59005741
minbias,10000,59005742
minbias,10000,59005743
minbias,10000,59005744
minbias,10000,59005745
minbias,10000,59005746
minbias,10000,59005747
minbias,10000,59005748
minbias,10000,59005749
minbias,10000,59005750
minbias,10000,59005751
minbias,10000,59005752
minbias,10000,59005753
minbias,10000,59005754
minbias,10000,59005755
minbias,10000,59005756
minbias,10000,59005757
minbias,10000,59005758
minbias,10000,59005759
minbias,10000,59005760
minbias,10000,59005761
minbias,10000,59005762
minbias,10000,59005763
minbias,10000,59005764
minbias,10000,59005765
minbias,10000,59005766
minbias,10000,59005767
minbias,10000,59005768
minbias,10000,59005769
minbias,10000,59005770
minbias,10000,59005771
minbias,10000,59005772
minbias,10000,59005773
minbias,10000,59005774
minbias,10000,59005775
minbias,10000,59005776
minbias,10000,59005777
minbias,10000,59005778
minbias,10000,59005779
minbias,10000,59005780
minbias,10000,59005781
minbias,10000,59005782
minbias,10000,59005783
minbias,10000,59005784
minbias,10000,59005785
minbias,10000,59005786
minbias,10000,59005787
minbias,10000,59005788
minbias,10000,59005789
minbias,10000,59005790
minbias,10000,59005791
minbias,10000,59005792
minbias,10000,59005793
minbias,10000,59005794
minbias,10000,59005795
minbias,10000,59005796
minbias,10000,59005797
minbias,10000,59005798
minbias,10000,59005799
minbias,10000,59005800
minbias,10000,59005801
minbias,10000,59005802
minbias,10000,59005803
minbias,10000,59005804
minbias,10000,59005805
minbias,10000,59005806
minbias,10000,59005807
minbias,10000,59005808
minbias,10000,59005809
minbias,10000,59005810
minbias,10000,59005811
minbias,10000,59005812
minbias,10000,59005813
minbias,10000,59005814
minbias,10000,59005815
minbias,10000,59005816
minbias,10000,59005817
minbias,10000,59005818
minbias,10000,59005819
minbias,10000,59005820
minbias,10000,59005821
minbias,10000,59005822
minbias,10000,59005823
minbias,10000,59005824
minbias,10000,59005825
minbias,10000,59005826
minbias,10000,59005827
minbias,10000,59005828
minbias,10000,59005829
minbias,10000,59005830
minbias,10000,59005831
minbias,10000,59005832
minbias,10000,59005833
minbias,10000,59005834
minbias,10000,59005835
minbias,10000,59005836
minbias,10000,59005837
minbias,10000,59005838
minbias,10000,59005839
minbias,10000,59005840
minbias,10000,59005841
minbias,10000,59005842
minbias,10000,59005843
minbias,10000,59005844
minbias,10000,59005845
minbias,10000,59005846
minbias,10000,59005847
minbias,10000,59005848
minbias,10000,59005849
minbias,10000,59005850
minbias,10000,59005851
minbias,10000,59005852
minbias,10000,59005853
minbias,10000,59005854
minbias,10000,59005855
minbias,10000,59005856
minbias,10000,59005857
minbias,10000,59005858
minbias,10000,59005859
minbias,10000,59005860
minbias,10000,59005861
minbias,10000,59005862
minbias,10000,59005863
minbias,10000,59005864
minbias,10000,59005865
minbias,10000,59005866
minbias,10000,59005867
minbias,10000,59005868
minbias,10000,59005869
minbias,10000,59005870
minbias,10000,59005871
minbias,10000,59005872
minbias,10000,59005873
minbias,10000,59005874
minbias,10000,59005875
minbias,10000,59005876
minbias,10000,59005877
minbias,10000,59005878
minbias,10000,59005879
minbias,10000,59005880
minbias,10000,59005881
minbias,10000,59005882
minbias,10000,59005883
minbias,10000,59005884
minbias,10000,59005885
minbias,10000,59005886
minbias,10000,59005887
minbias,10000,59005888
minbias,10000,59005889
minbias,10000,59005890
minbias,10000,59005891
minbias,10000,59005892
minbias,10000,59005893
minbias,10000,59005894
minbias,10000,59005895
minbias,10000,59005896
minbias,10000,59005897
minbias,10000,59005898
minbias,10000,59005899
minbias,10000,59005900
minbias,10000,59005901
minbias,10000,59005902
minbias,10000,59005903
minbias,10000,59005904
minbias,10000,59005905
minbias,10000,59005906
minbias,10000,59005907
minbias,10000,59005908
minbias,10000,59005909
minbias,10000,59005910
minbias,10000,59005911
minbias,10000,59005912
minbias,10000,59005913
minbias,10000,59005914
minbias,10000,59005915
minbias,10000,59005916
minbias,10000,59005917
minbias,10000,59005918
minbias,10000,59005919
minbias,10000,59005920
minbias,10000,59005921
minbias,10000,59005922
minbias,10000,59005923
minbias,10000,59005924
minbias,10000,59005925
minbias,10000,59005926
minbias,10000,59005927
minbias,10000,59005928
minbias,10000,59005929
minbias,10000,59005930
minbias,10000,59005931
minbias,10000,59005932
minbias,10000,59005933
minbias,10000,59005934
minbias,10000,59005935
minbias,10000,59005936
minbias,10000,59005937
minbias,10000,59005938
minbias,10000,59005939
minbias,10000,59005940
minbias,10000,59005941
minbias,10000,59005942
minbias,10000,59005943
minbias,10000,59005944
minbias,10000,59005945
minbias,10000,59005946
minbias,10000,59005947
minbias,10000,59005948
minbias,10000,59005949
minbias,10000,59005950
minbias,10000,59005951
minbias,10000,59005952
minbias,10000,59005953
minbias,10000,59005954
minbias,10000,59005955
minbias,10000,59005956
minbias,10000,59005957
minbias,10000,59005958
minbias,10000,59005959
minbias,10000,59005960
minbias,10000,59005961
minbias,10000,59005962
minbias,10000,59005963
minbias,10000,59005964
minbias,10000,59005965
minbias,10000,59005966
minbias,10000,59005967
minbias,10000,59005968
minbias,10000,59005969
minbias,10000,59005970
minbias,10000,59005971
minbias,10000,59005972
minbias,10000,59005973
minbias,10000,59005974
minbias,10000,59005975
minbias,10000,59005976
minbias,10000,59005977
minbias,10000,59005978
minbias,10000,59005979
minbias,10000,59005980
minbias,10000,59005981
minbias,10000,59005982
minbias,10000,59005983
minbias,10000,59005984
minbias,10000,59005985
minbias,10000,59005986
minbias,10000,59005987
minbias,10000,59005988
minbias,10000,59005989
minbias,10000,59005990
minbias,10000,59005991
minbias,10000,59005992
minbias,10000,59005993
minbias,10000,59005994
minbias,10000,59005995
minbias,10000,59005996
minbias,10000,59005997
minbias,10000,59005998
minbias,10000,59005999
minbias,10000,59006000
minbias,10000,59006001
minbias,10000,59006002
minbias,10000,59006003
minbias,10000,59006004
minbias,10000,59006005
minbias,10000,59006006
minbias,10000,59006007
minbias,10000,59006008
minbias,10000,59006009
minbias,10000,59006010
minbias,10000,59006011
minbias,10000,59006012
minbias,10000,59006013
minbias,10000,59006014
minbias,10000,59006015
minbias,10000,59006016
minbias,10000,59006017
minbias,10000,59006018
minbias,10000,59006019
minbias,10000,59006020
minbias,10000,59006021
minbias,10000,59006022
minbias,10000,59006023
minbias,10000,59006024
minbias,10000,59006025
minbias,10000,59006026
minbias,10000,59006027
minbias,10000,59006028
minbias,10000,59006029
minbias,10000,59006030
minbias,10000,59006031
minbias,10000,59006032
minbias,10000,59006033
minbias,10000,59006034
minbias,10000,59006035
minbias,10000,59006036
minbias,10000,59006037
minbias,10000,59006038
minbias,10000,59006039
minbias,10000,59006040
minbias,10000,59006041
minbias,10000,59006042
minbias,10000,59006043
minbias,10000,59006044
minbias,10000,59006045
minbias,10000,59006046
minbias,10000,59006047
minbias,10000,59006048
minbias,10000,59006049
minbias,10000,59006050
minbias,10000,59006051
minbias,10000,59006052
minbias,10000,59006053
minbias,10000,59006054
minbias,10000,59006055
minbias,10000,59006056
minbias,10000,59006057
minbias,10000,59006058
minbias,10000,59006059
minbias,10000,59006060
minbias,10000,59006061
minbias,10000,59006062
minbias,10000,59006063
minbias,10000,59006064
minbias,10000,59006065
minbias,10000,59006066
minbias,10000,59006067
minbias,10000,59006068
minbias,10000,59006069
minbias,10000,59006070
minbias,10000,59006071
minbias,10000,59006072
minbias,10000,59006073
minbias,10000,59006074
minbias,10000,59006075
minbias,10000,59006076
minbias,10000,59006077
minbias,10000,59006078
minbias,10000,59006079
minbias,10000,59006080
minbias,10000,59006081
minbias,10000,59006082
minbias,10000,59006083
minbias,10000,59006084
minbias,10000,59006085
minbias,10000,59006086
minbias,10000,59006087
minbias,10000,59006088
minbias,10000,59006089
minbias,10000,59006090
minbias,10000,59006091
minbias,10000,59006092
minbias,10000,59006093
minbias,10000,59006094
minbias,10000,59006095
minbias,10000,59006096
minbias,10000,59006097
minbias,10000,59006098
minbias,10000,59006099
minbias,10000,59006100
minbias,10000,59006101
minbias,10000,59006102
minbias,10000,59006103
minbias,10000,59006104
minbias,10000,59006105
minbias,10000,59006106
minbias,10000,59006107
minbias,10000,59006108
minbias,10000,59006109
minbias,10000,59006110
minbias,10000,59006111
minbias,10000,59006112
minbias,10000,59006113
minbias,10000,59006114
minbias,10000,59006115
minbias,10000,59006116
minbias,10000,59006117
minbias,10000,59006118
minbias,10000,59006119
minbias,10000,59006120
minbias,10000,59006121
minbias,10000,59006122
minbias,10000,59006123
minbias,10000,59006124
minbias,10000,59006125
minbias,10000,59006126
minbias,10000,59006127
minbias,10000,59006128
minbias,10000,59006129
minbias,10000,59006130
minbias,10000,59006131
minbias,10000,59006132
minbias,10000,59006133
minbias,10000,59006134
minbias,10000,59006135
minbias,10000,59006136
minbias,10000,59006137
minbias,10000,59006138
minbias,10000,59006139
minbias,10000,59006140
minbias,10000,59006141
minbias,10000,59006142
minbias,10000,59006143
minbias,10000,59006144
minbias,10000,59006145
minbias,10000,59006146
minbias,10000,59006147
minbias,10000,59006148
minbias,10000,59006149
minbias,10000,59006150
minbias,10000,59006151
minbias,10000,59006152
minbias,10000,59006153
minbias,10000,59006154
minbias,10000,59006155
minbias,10000,59006156
minbias,10000,59006157
minbias,10000,59006158
minbias,10000,59006159
minbias,10000,59006160
minbias,10000,59006161
minbias,10000,59006162
minbias,10000,59006163
minbias,10000,59006164
minbias,10000,59006165
minbias,10000,59006166
minbias,10000,59006167
minbias,10000,59006168
minbias,10000,59006169
minbias,10000,59006170
minbias,10000,59006171
minbias,10000,59006172
minbias,10000,59006173
minbias,10000,59006174
minbias,10000,59006175
minbias,10000,59006176
minbias,10000,59006177
minbias,10000,59006178
minbias,10000,59006179
minbias,10000,59006180
minbias,10000,59006181
minbias,10000,59006182
minbias,10000,59006183
minbias,10000,59006184
minbias,10000,59006185
minbias,10000,59006186
minbias,10000,59006187
minbias,10000,59006188
minbias,10000,59006189
minbias,10000,59006190
minbias,10000,59006191
minbias,10000,59006192
minbias,10000,59006193
minbias,10000,59006194
minbias,10000,59006195
minbias,10000,59006196
minbias,10000,59006197
minbias,10000,59006198
minbias,10000,59006199
minbias,10000,59006200
minbias,10000,59006201
minbias,10000,59006202
minbias,10000,59006203
minbias,10000,59006204
minbias,10000,59006205
minbias,10000,59006206
minbias,10000,59006207
minbias,10000,59006208
minbias,10000,59006209
minbias,10000,59006210
minbias,10000,59006211
minbias,10000,59006212
minbias,10000,59006213
minbias,10000,59006214
minbias,10000,59006215
minbias,10000,59006216
minbias,10000,59006217
minbias,10000,59006218
minbias,10000,59006219
minbias,10000,59006220
minbias,10000,59006221
minbias,10000,59006222
minbias,10000,59006223
minbias,10000,59006224
minbias,10000,59006225
minbias,10000,59006226
minbias,10000,59006227
minbias,10000,59006228
minbias,10000,59006229
minbias,10000,59006230
minbias,10000,59006231
minbias,10000,59006232
minbias,10000,59006233
minbias,10000,59006234
minbias,10000,59006235
minbias,10000,59006236
minbias,10000,59006237
minbias,10000,59006238
minbias,10000,59006239
minbias,10000,59006240
minbias,10000,59006241
minbias,10000,59006242
minbias,10000,59006243
minbias,10000,59006244
minbias,10000,59006245
minbias,10000,59006246
minbias,10000,59006247
minbias,10000,59006248
minbias,10000,59006249
minbias,10000,59006250
minbias,10000,59006251
minbias,10000,59006252
minbias,10000,59006253
minbias,10000,59006254
minbias,10000,59006255
minbias,10000,59006256
minbias,10000,59006257
minbias,10000,59006258
minbias,10000,59006259
minbias,10000,59006260
minbias,10000,59006261
minbias,10000,59006262
minbias,10000,59006263
minbias,10000,59006264
minbias,10000,59006265
minbias,10000,59006266
minbias,10000,59006267
minbias,10000,59006268
minbias,10000,59006269
minbias,10000,59006270
minbias,10000,59006271
minbias,10000,59006272
minbias,10000,59006273
minbias,10000,59006274
minbias,10000,59006275
minbias,10000,59006276
minbias,10000,59006277
minbias,10000,59006278
minbias,10000,59006279
minbias,10000,59006280
minbias,10000,59006281
minbias,10000,59006282
minbias,10000,59006283
minbias,10000,59006284
minbias,10000,59006285
minbias,10000,59006286
minbias,10000,59006287
minbias,10000,59006288
minbias,10000,59006289
minbias,10000,59006290
minbias,10000,59006291
minbias,10000,59006292
minbias,10000,59006293
minbias,10000,59006294
minbias,10000,59006295
minbias,10000,59006296
minbias,10000,59006297
minbias,10000,59006298
minbias,10000,59006299
minbias,10000,59006300
minbias,10000,59006301
minbias,10000,59006302
minbias,10000,59006303
minbias,10000,59006304
minbias,10000,59006305
minbias,10000,59006306
minbias,10000,59006307
minbias,10000,59006308
minbias,10000,59006309
minbias,10000,59006310
minbias,10000,59006311
minbias,10000,59006312
minbias,10000,59006313
minbias,10000,59006314
minbias,10000,59006315
minbias,10000,59006316
minbias,10000,59006317
minbias,10000,59006318
minbias,10000,59006319
minbias,10000,59006320
minbias,10000,59006321
minbias,10000,59006322
minbias,10000,59006323
minbias,10000,59006324
minbias,10000,59006325
minbias,10000,59006326
minbias,10000,59006327
minbias,10000,59006328
minbias,10000,59006329
minbias,10000,59006330
minbias,10000,59006331
minbias,10000,59006332
minbias,10000,59006333
minbias,10000,59006334
minbias,10000,59006335
minbias,10000,59006336
minbias,10000,59006337
minbias,10000,59006338
minbias,10000,59006339
minbias,10000,59006340
minbias,10000,59006341
minbias,10000,59006342
minbias,10000,59006343
minbias,10000,59006344
minbias,10000,59006345
minbias,10000,59006346
minbias,10000,59006347
minbias,10000,59006348
minbias,10000,59006349
minbias,10000,59006350
minbias,10000,59006351
minbias,10000,59006352
minbias,10000,59006353
minbias,10000,59006354
minbias,10000,59006355
minbias,10000,59006356
minbias,10000,59006357
minbias,10000,59006358
minbias,10000,59006359
minbias,10000,59006360
minbias,10000,59006361
minbias,10000,59006362
minbias,10000,59006363
minbias,10000,59006364
minbias,10000,59006365
minbias,10000,59006366
minbias,10000,59006367
minbias,10000,59006368
minbias,10000,59006369
minbias,10000,59006370
minbias,10000,59006371
minbias,10000,59006372
minbias,10000,59006373
minbias,10000,59006374
minbias,10000,59006375
minbias,10000,59006376
minbias,10000,59006377
minbias,10000,59006378
minbias,10000,59006379
minbias,10000,59006380
minbias,10000,59006381
minbias,10000,59006382
minbias,10000,59006383
minbias,10000,59006384
minbias,10000,59006385
minbias,10000,59006386
minbias,10000,59006387
minbias,10000,59006388
minbias,10000,59006389
minbias,10000,59006390
minbias,10000,59006391
minbias,10000,59006392
minbias,10000,59006393
minbias,10000,59006394
minbias,10000,59006395
minbias,10000,59006396
minbias,10000,59006397
minbias,10000,59006398
minbias,10000,59006399
minbias,10000,59006400
minbias,10000,59006401
minbias,10000,59006402
minbias,10000,59006403
minbias,10000,59006404
minbias,10000,59006405
minbias,10000,59006406
minbias,10000,59006407
minbias,10000,59006408
minbias,10000,59006409
minbias,10000,59006410
minbias,10000,59006411
minbias,10000,59006412
minbias,10000,59006413
minbias,10000,59006414
minbias,10000,59006415
minbias,10000,59006416
minbias,10000,59006417
minbias,10000,59006418
minbias,10000,59006419
minbias,10000,59006420
minbias,10000,59006421
minbias,10000,59006422
minbias,10000,59006423
minbias,10000,59006424
minbias,10000,59006425
minbias,10000,59006426
minbias,10000,59006427
minbias,10000,59006428
minbias,10000,59006429
minbias,10000,59006430
minbias,10000,59006431
minbias,10000,59006432
minbias,10000,59006433
minbias,10000,59006434
minbias,10000,59006435
minbias,10000,59006436
minbias,10000,59006437
minbias,10000,59006438
minbias,10000,59006439
minbias,10000,59006440
minbias,10000,59006441
minbias,10000,59006442
minbias,10000,59006443
minbias,10000,59006444
minbias,10000,59006445
minbias,10000,59006446
minbias,10000,59006447
minbias,10000,59006448
minbias,10000,59006449
minbias,10000,59006450
minbias,10000,59006451
minbias,10000,59006452
minbias,10000,59006453
minbias,10000,59006454
minbias,10000,59006455
minbias,10000,59006456
minbias,10000,59006457
minbias,10000,59006458
minbias,10000,59006459
minbias,10000,59006460
minbias,10000,59006461
minbias,10000,59006462
minbias,10000,59006463
minbias,10000,59006464
minbias,10000,59006465
minbias,10000,59006466
minbias,10000,59006467
minbias,10000,59006468
minbias,10000,59006469
minbias,10000,59006470
minbias,10000,59006471
minbias,10000,59006472
minbias,10000,59006473
minbias,10000,59006474
minbias,10000,59006475
minbias,10000,59006476
minbias,10000,59006477
minbias,10000,59006478
minbias,10000,59006479
minbias,10000,59006480
minbias,10000,59006481
minbias,10000,59006482
minbias,10000,59006483
minbias,10000,59006484
minbias,10000,59006485
minbias,10000,59006486
minbias,10000,59006487
minbias,10000,59006488
minbias,10000,59006489
minbias,10000,59006490
minbias,10000,59006491
minbias,10000,59006492
minbias,10000,59006493
minbias,10000,59006494
minbias,10000,59006495
minbias,10000,59006496
minbias,10000,59006497
minbias,10000,59006498
minbias,10000,59006499
minbias,10000,59006500
minbias,10000,59006501
minbias,10000,59006502
minbias,10000,59006503
minbias,10000,59006504
minbias,10000,59006505
minbias,10000,59006506
minbias,10000,59006507
minbias,10000,59006508
minbias,10000,59006509
minbias,10000,59006510
minbias,10000,59006511
minbias,10000,59006512
minbias,10000,59006513
minbias,10000,59006514
minbias,10000,59006515
minbias,10000,59006516
minbias,10000,59006517
minbias,10000,59006518
minbias,10000,59006519
minbias,10000,59006520
minbias,10000,59006521
minbias,10000,59006522
minbias,10000,59006523
minbias,10000,59006524
minbias,10000,59006525
minbias,10000,59006526
minbias,10000,59006527
minbias,10000,59006528
minbias,10000,59006529
minbias,10000,59006530
minbias,10000,59006531
minbias,10000,59006532
minbias,10000,59006533
minbias,10000,59006534
minbias,10000,59006535
minbias,10000,59006536
minbias,10000,59006537
minbias,10000,59006538
minbias,10000,59006539
minbias,10000,59006540
minbias,10000,59006541
minbias,10000,59006542
minbias,10000,59006543
minbias,10000,59006544
minbias,10000,59006545
minbias,10000,59006546
minbias,10000,59006547
minbias,10000,59006548
minbias,10000,59006549
minbias,10000,59006550
minbias,10000,59006551
minbias,10000,59006552
minbias,10000,59006553
minbias,10000,59006554
minbias,10000,59006555
minbias,10000,59006556
minbias,10000,59006557
minbias,10000,59006558
minbias,10000,59006559
minbias,10000,59006560
minbias,10000,59006561
minbias,10000,59006562
minbias,10000,59006563
minbias,10000,59006564
minbias,10000,59006565
minbias,10000,59006566
minbias,10000,59006567
minbias,10000,59006568
minbias,10000,59006569
minbias,10000,59006570
minbias,10000,59006571
minbias,10000,59006572
minbias,10000,59006573
minbias,10000,59006574
minbias,10000,59006575
minbias,10000,59006576
minbias,10000,59006577
minbias,10000,59006578
minbias,10000,59006579
minbias,10000,59006580
minbias,10000,59006581
minbias,10000,59006582
minbias,10000,59006583
minbias,10000,59006584
minbias,10000,59006585
minbias,10000,59006586
minbias,10000,59006587
minbias,10000,59006588
minbias,10000,59006589
minbias,10000,59006590
minbias,10000,59006591
minbias,10000,59006592
minbias,10000,59006593
minbias,10000,59006594
minbias,10000,59006595
minbias,10000,59006596
minbias,10000,59006597
minbias,10000,59006598
minbias,10000,59006599
minbias,10000,59006600
minbias,10000,59006601
minbias,10000,59006602
minbias,10000,59006603
minbias,10000,59006604
minbias,10000,59006605
minbias,10000,59006606
minbias,10000,59006607
minbias,10000,59006608
minbias,10000,59006609
minbias,10000,59006610
minbias,10000,59006611
minbias,10000,59006612
minbias,10000,59006613
minbias,10000,59006614
minbias,10000,59006615
minbias,10000,59006616
minbias,10000,59006617
minbias,10000,59006618
minbias,10000,59006619
minbias,10000,59006620
minbias,10000,59006621
minbias,10000,59006622
minbias,10000,59006623
minbias,10000,59006624
minbias,10000,59006625
minbias,10000,59006626
minbias,10000,59006627
minbias,10000,59006628
minbias,10000,59006629
minbias,10000,59006630
minbias,10000,59006631
minbias,10000,59006632
minbias,10000,59006633
minbias,10000,59006634
minbias,10000,59006635
minbias,10000,59006636
minbias,10000,59006637
minbias,10000,59006638
minbias,10000,59006639
minbias,10000,59006640
minbias,10000,59006641
minbias,10000,59006642
minbias,10000,59006643
minbias,10000,59006644
minbias,10000,59006645
minbias,10000,59006646
minbias,10000,59006647
minbias,10000,59006648
minbias,10000,59006649
minbias,10000,59006650
minbias,10000,59006651
minbias,10000,59006652
minbias,10000,59006653
minbias,10000,59006654
minbias,10000,59006655
minbias,10000,59006656
minbias,10000,59006657
minbias,10000,59006658
minbias,10000,59006659
minbias,10000,59006660
minbias,10000,59006661
minbias,10000,59006662
minbias,10000,59006663
minbias,10000,59006664
minbias,10000,59006665
minbias,10000,59006666
minbias,10000,59006667
minbias,10000,59006668
minbias,10000,59006669
minbias,10000,59006670
minbias,10000,59006671
minbias,10000,59006672
minbias,10000,59006673
minbias,10000,59006674
minbias,10000,59006675
minbias,10000,59006676
minbias,10000,59006677
minbias,10000,59006678
minbias,10000,59006679
minbias,10000,59006680
minbias,10000,59006681
minbias,10000,59006682
minbias,10000,59006683
minbias,10000,59006684
minbias,10000,59006685
minbias,10000,59006686
minbias,10000,59006687
minbias,10000,59006688
minbias,10000,59006689
minbias,10000,59006690
minbias,10000,59006691
minbias,10000,59006692
minbias,10000,59006693
minbias,10000,59006694
minbias,10000,59006695
minbias,10000,59006696
minbias,10000,59006697
minbias,10000,59006698
minbias,10000,59006699
minbias,10000,59006700
minbias,10000,59006701
minbias,10000,59006702
minbias,10000,59006703
minbias,10000,59006704
minbias,10000,59006705
minbias,10000,59006706
minbias,10000,59006707
minbias,10000,59006708
minbias,10000,59006709
minbias,10000,59006710
minbias,10000,59006711
minbias,10000,59006712
minbias,10000,59006713
minbias,10000,59006714
minbias,10000,59006715
minbias,10000,59006716
minbias,10000,59006717
minbias,10000,59006718
minbias,10000,59006719
minbias,10000,59006720
minbias,10000,59006721
minbias,10000,59006722
minbias,10000,59006723
minbias,10000,59006724
minbias,10000,59006725
minbias,10000,59006726
minbias,10000,59006727
minbias,10000,59006728
minbias,10000,59006729
minbias,10000,59006730
minbias,10000,59006731
minbias,10000,59006732
minbias,10000,59006733
minbias,10000,59006734
minbias,10000,59006735
minbias,10000,59006736
minbias,10000,59006737
minbias,10000,59006738
minbias,10000,59006739
minbias,10000,59006740
minbias,10000,59006741
minbias,10000,59006742
minbias,10000,59006743
minbias,10000,59006744
minbias,10000,59006745
minbias,10000,59006746
minbias,10000,59006747
minbias,10000,59006748
minbias,10000,59006749
minbias,10000,59006750
minbias,10000,59006751
minbias,10000,59006752
minbias,10000,59006753
minbias,10000,59006754
minbias,10000,59006755
minbias,10000,59006756
minbias,10000,59006757
minbias,10000,59006758
minbias,10000,59006759
minbias,10000,59006760
minbias,10000,59006761
minbias,10000,59006762
minbias,10000,59006763
minbias,10000,59006764
minbias,10000,59006765
minbias,10000,59006766
minbias,10000,59006767
minbias,10000,59006768
minbias,10000,59006769
minbias,10000,59006770
minbias,10000,59006771
minbias,10000,59006772
minbias,10000,59006773
minbias,10000,59006774
minbias,10000,59006775
minbias,10000,59006776
minbias,10000,59006777
minbias,10000,59006778
minbias,10000,59006779
minbias,10000,59006780
minbias,10000,59006781
minbias,10000,59006782
minbias,10000,59006783
minbias,10000,59006784
minbias,10000,59006785
minbias,10000,59006786
minbias,10000,59006787
minbias,10000,59006788
minbias,10000,59006789
minbias,10000,59006790
minbias,10000,59006791
minbias,10000,59006792
minbias,10000,59006793
minbias,10000,59006794
minbias,10000,59006795
minbias,10000,59006796
minbias,10000,59006797
minbias,10000,59006798
minbias,10000,59006799
minbias,10000,59006800
minbias,10000,59006801
minbias,10000,59006802
minbias,10000,59006803
minbias,10000,59006804
minbias,10000,59006805
minbias,10000,59006806
minbias,10000,59006807
minbias,10000,59006808
minbias,10000,59006809
minbias,10000,59006810
minbias,10000,59006811
minbias,10000,59006812
minbias,10000,59006813
minbias,10000,59006814
minbias,10000,59006815
minbias,10000,59006816
minbias,10000,59006817
